REGNE;PHYLUM;CLASSE;ORDRE;FAMILLE;SOUS_FAMILLE;TRIBU;CD_NOM;CD_TAXSUP;CD_SUP;CD_REF;RANG;LB_NOM;LB_AUTEUR;NOM_COMPLET;NOM_COMPLET_HTML;NOM_VALIDE;NOM_VERN;NOM_VERN_ENG;HABITAT;FR;GF;MAR;GUA;SM;SB;SPM;MAY;EPA;REU;SA;TA;NC;WF;PF;CLI;GROUP1_INPN;GROUP2_INPN;URL
Animalia;Arthropoda;Insecta;Hymenoptera;Andrenidae;Panurginae;Panurgini;961773;240087;240087;961773;SSES;Panurgus calcaratus calcaratus;(Scopoli, 1763);Panurgus calcaratus calcaratus (Scopoli, 1763);<i>Panurgus calcaratus calcaratus</i> (Scopoli, 1763);Panurgus calcaratus calcaratus (Scopoli, 1763);;;3;P;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;Arthropodes;Insectes;https://inpn.mnhn.fr/espece/cd_nom/961773
Animalia;Arthropoda;Insecta;Hymenoptera;Andrenidae;Panurginae;Panurgini;1000782;0;0;961773;ES;Panurgus lobatus;(Panzer, 1799);Panurgus lobatus (Panzer, 1799);<i>Panurgus lobatus</i> (Panzer, 1799);Panurgus calcaratus calcaratus (Scopoli, 1763);;;3;P;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;Arthropodes;Insectes;https://inpn.mnhn.fr/espece/cd_nom/961773
Animalia;Arthropoda;Insecta;Hymenoptera;Andrenidae;Panurginae;Panurgini;961774;240087;240087;961774;SSES;Panurgus calcaratus lagopus;Warncke, 1972;Panurgus calcaratus lagopus Warncke, 1972;<i>Panurgus calcaratus lagopus</i> Warncke, 1972;Panurgus calcaratus lagopus Warncke, 1972;;;3;P;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;Arthropodes;Insectes;https://inpn.mnhn.fr/espece/cd_nom/961774
Animalia;Arthropoda;Insecta;Hymenoptera;Andrenidae;Panurginae;Panurgini;240088;208115;883996;240088;ES;Panurgus canescens;Latreille, 1811;Panurgus canescens Latreille, 1811;<i>Panurgus canescens</i> Latreille, 1811;Panurgus canescens Latreille, 1811;;;3;P;;;;;;;;;;;;;;;;Arthropodes;Insectes;https://inpn.mnhn.fr/espece/cd_nom/240088
Animalia;Arthropoda;Insecta;Hymenoptera;Andrenidae;Panurginae;Panurgini;240089;208115;883997;240089;ES;Panurgus cephalotes;Latreille, 1811;Panurgus cephalotes Latreille, 1811;<i>Panurgus cephalotes</i> Latreille, 1811;Panurgus cephalotes Latreille, 1811;;;3;P;;;;;;;;;;;;;;;;Arthropodes;Insectes;https://inpn.mnhn.fr/espece/cd_nom/240089
Animalia;Arthropoda;Insecta;Hymenoptera;Andrenidae;Panurginae;Panurgini;240090;208115;883997;240090;ES;Panurgus corsicus;Warncke, 1972;Panurgus corsicus Warncke, 1972;<i>Panurgus corsicus</i> Warncke, 1972;Panurgus corsicus Warncke, 1972;;;3;P;;;;;;;;;;;;;;;;Arthropodes;Insectes;https://inpn.mnhn.fr/espece/cd_nom/240090
Animalia;Arthropoda;Insecta;Hymenoptera;Andrenidae;Panurginae;Panurgini;240091;208115;883997;240091;ES;Panurgus dentipes;Latreille, 1811;Panurgus dentipes Latreille, 1811;<i>Panurgus dentipes</i> Latreille, 1811;Panurgus dentipes Latreille, 1811;;;3;P;;;;;;;;;;;;;;;;Arthropodes;Insectes;https://inpn.mnhn.fr/espece/cd_nom/240091
Animalia;Arthropoda;Insecta;Hymenoptera;Apidae;Anthophorinae;;239286;208114;208114;239286;ES;Amegilla albigena;(Lepeletier, 1841);Amegilla albigena (Lepeletier, 1841);<i>Amegilla albigena</i> (Lepeletier, 1841);Amegilla albigena (Lepeletier, 1841);Amégille à joues blanches;;3;P;;;;;;;;;;;;;;;;Arthropodes;Insectes;https://inpn.mnhn.fr/espece/cd_nom/239286
Animalia;Arthropoda;Insecta;Hymenoptera;Apidae;Anthophorinae;;838971;0;0;239286;ES;Anthophora albigena;Lepeletier, 1841;Anthophora albigena Lepeletier, 1841;<i>Anthophora albigena</i> Lepeletier, 1841;Amegilla albigena (Lepeletier, 1841);Amégille à joues blanches;;3;P;;;;;;;;;;;;;;;;Arthropodes;Insectes;https://inpn.mnhn.fr/espece/cd_nom/239286
Animalia;Arthropoda;Insecta;Hymenoptera;Apidae;Anthophorinae;;996014;0;0;239286;ES;Anthophora binotata;Lepeletier, 1841;Anthophora binotata Lepeletier, 1841;<i>Anthophora binotata</i> Lepeletier, 1841;Amegilla albigena (Lepeletier, 1841);Amégille à joues blanches;;3;P;;;;;;;;;;;;;;;;Arthropodes;Insectes;https://inpn.mnhn.fr/espece/cd_nom/239286
Animalia;Arthropoda;Insecta;Hymenoptera;Apidae;Anthophorinae;;407110;0;0;239286;ES;Anthophora graeca;Alfken, 1942;Anthophora graeca Alfken, 1942;<i>Anthophora graeca</i> Alfken, 1942;Amegilla albigena (Lepeletier, 1841);Amégille à joues blanches;;3;P;;;;;;;;;;;;;;;;Arthropodes;Insectes;https://inpn.mnhn.fr/espece/cd_nom/239286
Animalia;Arthropoda;Insecta;Hymenoptera;Apidae;Anthophorinae;;239287;208114;208114;239287;ES;Amegilla fasciata;(Fabricius, 1775);Amegilla fasciata (Fabricius, 1775);<i>Amegilla fasciata</i> (Fabricius, 1775);Amegilla fasciata (Fabricius, 1775);Amégille fasciée;;3;P;;;;;;;;;;;;;;;;Arthropodes;Insectes;https://inpn.mnhn.fr/espece/cd_nom/239287
Animalia;Arthropoda;Insecta;Hymenoptera;Apidae;Anthophorinae;;997053;0;0;239287;ES;Andrena fasciata;Fabricius, 1775;Andrena fasciata Fabricius, 1775;<i>Andrena fasciata</i> Fabricius, 1775;Amegilla fasciata (Fabricius, 1775);Amégille fasciée;;3;P;;;;;;;;;;;;;;;;Arthropodes;Insectes;https://inpn.mnhn.fr/espece/cd_nom/239287
Animalia;Arthropoda;Insecta;Hymenoptera;Apidae;Anthophorinae;;816818;0;0;239287;ES;Anthophora candens;(Dalla torre, 1896);Anthophora candens (Dalla torre, 1896);<i>Anthophora candens</i> (Dalla torre, 1896);Amegilla fasciata (Fabricius, 1775);Amégille fasciée;;3;P;;;;;;;;;;;;;;;;Arthropodes;Insectes;https://inpn.mnhn.fr/espece/cd_nom/239287
Animalia;Arthropoda;Insecta;Hymenoptera;Apidae;Anthophorinae;;239492;0;0;239287;ES;Anthophora candida;Pérez, 1880;Anthophora candida Pérez, 1880;<i>Anthophora candida</i> Pérez, 1880;Amegilla fasciata (Fabricius, 1775);Amégille fasciée;;3;P;;;;;;;;;;;;;;;;Arthropodes;Insectes;https://inpn.mnhn.fr/espece/cd_nom/239287
Animalia;Arthropoda;Insecta;Hymenoptera;Apidae;Anthophorinae;;997054;0;0;239287;ES;Podalirius candens;Dalla torre, 1896;Podalirius candens Dalla torre, 1896;<i>Podalirius candens</i> Dalla torre, 1896;Amegilla fasciata (Fabricius, 1775);Amégille fasciée;;3;P;;;;;;;;;;;;;;;;Arthropodes;Insectes;https://inpn.mnhn.fr/espece/cd_nom/239287
Animalia;Arthropoda;Insecta;Hymenoptera;Apidae;Anthophorinae;;239289;208114;208114;239289;ES;Amegilla garrula;(Rossi, 1790);Amegilla garrula (Rossi, 1790);<i>Amegilla garrula</i> (Rossi, 1790);Amegilla garrula (Rossi, 1790);Amégille bavarde;;3;P;;;;;;;;;;;;;;;;Arthropodes;Insectes;https://inpn.mnhn.fr/espece/cd_nom/239289
Animalia;Arthropoda;Insecta;Hymenoptera;Apidae;Anthophorinae;;1000791;0;0;239289;ES;Anthophora garrula;(Rossi, 1790);Anthophora garrula (Rossi, 1790);<i>Anthophora garrula</i> (Rossi, 1790);Amegilla garrula (Rossi, 1790);Amégille bavarde;;3;P;;;;;;;;;;;;;;;;Arthropodes;Insectes;https://inpn.mnhn.fr/espece/cd_nom/239289
Animalia;Arthropoda;Insecta;Hymenoptera;Apidae;Anthophorinae;;898948;0;0;239289;ES;Apis garrula;Rossi, 1790;Apis garrula Rossi, 1790;<i>Apis garrula</i> Rossi, 1790;Amegilla garrula (Rossi, 1790);Amégille bavarde;;3;P;;;;;;;;;;;;;;;;Arthropodes;Insectes;https://inpn.mnhn.fr/espece/cd_nom/239289
Animalia;Arthropoda;Insecta;Hymenoptera;Apidae;Anthophorinae;;239290;208114;208114;239290;ES;Amegilla magnilabris;(Fedtschenko, 1875);Amegilla magnilabris (Fedtschenko, 1875);<i>Amegilla magnilabris</i> (Fedtschenko, 1875);Amegilla magnilabris (Fedtschenko, 1875);Amégille à grande lèvre;;3;P;;;;;;;;;;;;;;;;Arthropodes;Insectes;https://inpn.mnhn.fr/espece/cd_nom/239290
Animalia;Arthropoda;Insecta;Hymenoptera;Apidae;Anthophorinae;;996012;0;0;239290;ES;Anthophora magnilabris;Fedtschenko, 1875;Anthophora magnilabris Fedtschenko, 1875;<i>Anthophora magnilabris</i> Fedtschenko, 1875;Amegilla magnilabris (Fedtschenko, 1875);Amégille à grande lèvre;;3;P;;;;;;;;;;;;;;;;Arthropodes;Insectes;https://inpn.mnhn.fr/espece/cd_nom/239290
Animalia;Arthropoda;Insecta;Hymenoptera;Apidae;Anthophorinae;;239291;208114;208114;239291;ES;Amegilla ochroleuca;(Pérez, 1880);Amegilla ochroleuca (Pérez, 1880);<i>Amegilla ochroleuca</i> (Pérez, 1880);Amegilla ochroleuca (Pérez, 1880);Amégille jaunâtre;;3;P;;;;;;;;;;;;;;;;Arthropodes;Insectes;https://inpn.mnhn.fr/espece/cd_nom/239291
Animalia;Arthropoda;Insecta;Hymenoptera;Apidae;Anthophorinae;;407111;0;0;239291;ES;Anthophora ochroleuca;Pérez, 1880;Anthophora ochroleuca Pérez, 1880;<i>Anthophora ochroleuca</i> Pérez, 1880;Amegilla ochroleuca (Pérez, 1880);Amégille jaunâtre;;3;P;;;;;;;;;;;;;;;;Arthropodes;Insectes;https://inpn.mnhn.fr/espece/cd_nom/239291
Animalia;Arthropoda;Insecta;Hymenoptera;Apidae;Anthophorinae;;239292;208114;208114;239292;ES;Amegilla quadrifasciata;(Villers, 1789);Amegilla quadrifasciata (Villers, 1789);<i>Amegilla quadrifasciata</i> (Villers, 1789);Amegilla quadrifasciata (Villers, 1789);Amégille à quatre bandes;;3;P;;;;;;;;;;;;;;;;Arthropodes;Insectes;https://inpn.mnhn.fr/espece/cd_nom/239292
Animalia;Arthropoda;Insecta;Hymenoptera;Apidae;Anthophorinae;;998582;0;0;239292;ES;Apis quadrifasciata;Villers, 1789;Apis quadrifasciata Villers, 1789;<i>Apis quadrifasciata</i> Villers, 1789;Amegilla quadrifasciata (Villers, 1789);Amégille à quatre bandes;;3;P;;;;;;;;;;;;;;;;Arthropodes;Insectes;https://inpn.mnhn.fr/espece/cd_nom/239292
Animalia;Arthropoda;Insecta;Hymenoptera;Apidae;Anthophorinae;;239483;208070;208070;239483;ES;Anthophora aestivalis;(Panzer, 1801);Anthophora aestivalis (Panzer, 1801);<i>Anthophora aestivalis</i> (Panzer, 1801);Anthophora aestivalis (Panzer, 1801);Anthophore estivale;;3;P;;;;;;;;;;;;;;;;Arthropodes;Insectes;https://inpn.mnhn.fr/espece/cd_nom/239483
Animalia;Arthropoda;Insecta;Hymenoptera;Apidae;Anthophorinae;;820677;0;0;239483;ES;Anthophora aestivalis;Schenck, 1851;Anthophora aestivalis Schenck, 1851;<i>Anthophora aestivalis</i> Schenck, 1851;Anthophora aestivalis (Panzer, 1801);Anthophore estivale;;3;P;;;;;;;;;;;;;;;;Arthropodes;Insectes;https://inpn.mnhn.fr/espece/cd_nom/239483
Animalia;Arthropoda;Insecta;Hymenoptera;Apidae;Anthophorinae;;1000786;0;0;239483;ES;Anthophora intermedia;Lepeletier, 1841;Anthophora intermedia Lepeletier, 1841;<i>Anthophora intermedia</i> Lepeletier, 1841;Anthophora aestivalis (Panzer, 1801);Anthophore estivale;;3;P;;;;;;;;;;;;;;;;Arthropodes;Insectes;https://inpn.mnhn.fr/espece/cd_nom/239483
Animalia;Arthropoda;Insecta;Hymenoptera;Apidae;Anthophorinae;;998583;0;0;239483;ES;Apis aestivalis;Panzer, 1801;Apis aestivalis Panzer, 1801;<i>Apis aestivalis</i> Panzer, 1801;Anthophora aestivalis (Panzer, 1801);Anthophore estivale;;3;P;;;;;;;;;;;;;;;;Arthropodes;Insectes;https://inpn.mnhn.fr/espece/cd_nom/239483
Animalia;Arthropoda;Insecta;Hymenoptera;Apidae;Anthophorinae;;239484;208070;208070;239484;ES;Anthophora affinis;Brullé, 1832;Anthophora affinis Brullé, 1832;<i>Anthophora affinis</i> Brullé, 1832;Anthophora affinis Brullé, 1832;Grande anthophore biciliée;;3;P;;;;;;;;;;;;;;;;Arthropodes;Insectes;https://inpn.mnhn.fr/espece/cd_nom/239484
Animalia;Arthropoda;Insecta;Hymenoptera;Apidae;Anthophorinae;;239489;0;0;239484;ES;Anthophora biciliata;Lepeletier, 1841;Anthophora biciliata Lepeletier, 1841;<i>Anthophora biciliata</i> Lepeletier, 1841;Anthophora affinis Brullé, 1832;Grande anthophore biciliée;;3;P;;;;;;;;;;;;;;;;Arthropodes;Insectes;https://inpn.mnhn.fr/espece/cd_nom/239484
Animalia;Arthropoda;Insecta;Hymenoptera;Apidae;Anthophorinae;;239485;208070;208070;239485;ES;Anthophora agama;Radoszkowski, 1869;Anthophora agama Radoszkowski, 1869;<i>Anthophora agama</i> Radoszkowski, 1869;Anthophora agama Radoszkowski, 1869;Anthophore agame;;3;P;;;;;;;;;;;;;;;;Arthropodes;Insectes;https://inpn.mnhn.fr/espece/cd_nom/239485
Animalia;Arthropoda;Insecta;Hymenoptera;Apidae;Anthophorinae;;239486;208070;208070;239486;ES;Anthophora atriceps;Pérez, 1880;Anthophora atriceps Pérez, 1880;<i>Anthophora atriceps</i> Pérez, 1880;Anthophora atriceps Pérez, 1880;Anthophore à face noire;;3;P;;;;;;;;;;;;;;;;Arthropodes;Insectes;https://inpn.mnhn.fr/espece/cd_nom/239486
Animalia;Arthropoda;Insecta;Hymenoptera;Apidae;Anthophorinae;;239487;208070;208070;239487;ES;Anthophora atroalba;Lepeletier, 1841;Anthophora atroalba Lepeletier, 1841;<i>Anthophora atroalba</i> Lepeletier, 1841;Anthophora atroalba Lepeletier, 1841;Anthophore blanche et noire;;3;P;;;;;;;;;;;;;;;;Arthropodes;Insectes;https://inpn.mnhn.fr/espece/cd_nom/239487
Animalia;Arthropoda;Insecta;Hymenoptera;Apidae;Anthophorinae;;239488;208070;208070;239488;ES;Anthophora balneorum;Lepeletier, 1841;Anthophora balneorum Lepeletier, 1841;<i>Anthophora balneorum</i> Lepeletier, 1841;Anthophora balneorum Lepeletier, 1841;Anthophore des bains;;3;P;;;;;;;;;;;;;;;;Arthropodes;Insectes;https://inpn.mnhn.fr/espece/cd_nom/239488
Animalia;Arthropoda;Insecta;Hymenoptera;Apidae;Anthophorinae;;239490;208070;208070;239490;ES;Anthophora bimaculata;(Panzer, 1798);Anthophora bimaculata (Panzer, 1798);<i>Anthophora bimaculata</i> (Panzer, 1798);Anthophora bimaculata (Panzer, 1798);Héliophile commune;;3;P;;;;;;;;;;;;;;;;Arthropodes;Insectes;https://inpn.mnhn.fr/espece/cd_nom/239490
Animalia;Arthropoda;Insecta;Hymenoptera;Apidae;Anthophorinae;;1000793;0;0;239490;ES;Anthophora squalida;Lepeletier, 1841;Anthophora squalida Lepeletier, 1841;<i>Anthophora squalida</i> Lepeletier, 1841;Anthophora bimaculata (Panzer, 1798);Héliophile commune;;3;P;;;;;;;;;;;;;;;;Arthropodes;Insectes;https://inpn.mnhn.fr/espece/cd_nom/239490
Animalia;Arthropoda;Insecta;Hymenoptera;Apidae;Anthophorinae;;998621;0;0;239490;ES;Apis bimaculata;Panzer, 1798;Apis bimaculata Panzer, 1798;<i>Apis bimaculata</i> Panzer, 1798;Anthophora bimaculata (Panzer, 1798);Héliophile commune;;3;P;;;;;;;;;;;;;;;;Arthropodes;Insectes;https://inpn.mnhn.fr/espece/cd_nom/239490
Animalia;Arthropoda;Insecta;Hymenoptera;Apidae;Anthophorinae;;883851;208070;208070;883851;ES;Anthophora borealis;Morawitz, 1865;Anthophora borealis Morawitz, 1865;<i>Anthophora borealis</i> Morawitz, 1865;Anthophora borealis Morawitz, 1865;;;3;P;;;;;;;;;;;;;;;;Arthropodes;Insectes;https://inpn.mnhn.fr/espece/cd_nom/883851
Animalia;Arthropoda;Insecta;Hymenoptera;Apidae;Anthophorinae;;239491;208070;208070;239491;ES;Anthophora calcarata;Lepeletier, 1841;Anthophora calcarata Lepeletier, 1841;<i>Anthophora calcarata</i> Lepeletier, 1841;Anthophora calcarata Lepeletier, 1841;Anthophore éperonnée;;3;P;;;;;;;;;;;;;;;;Arthropodes;Insectes;https://inpn.mnhn.fr/espece/cd_nom/239491
Animalia;Arthropoda;Insecta;Hymenoptera;Apidae;Anthophorinae;;883852;208070;208070;883852;ES;Anthophora canescens;Brullé, 1832;Anthophora canescens Brullé, 1832;<i>Anthophora canescens</i> Brullé, 1832;Anthophora canescens Brullé, 1832;Anthophore laineuse;;3;P;;;;;;;;;;;;;;;;Arthropodes;Insectes;https://inpn.mnhn.fr/espece/cd_nom/883852
Animalia;Arthropoda;Insecta;Hymenoptera;Apidae;Anthophorinae;;814740;0;0;883852;ES;Anthophora lanata;(Klug, 1845);Anthophora lanata (Klug, 1845);<i>Anthophora lanata</i> (Klug, 1845);Anthophora canescens Brullé, 1832;Anthophore laineuse;;3;P;;;;;;;;;;;;;;;;Arthropodes;Insectes;https://inpn.mnhn.fr/espece/cd_nom/883852
Animalia;Arthropoda;Insecta;Hymenoptera;Apidae;Anthophorinae;;407152;0;0;883852;ES;Anthophora nigrocincta;Lepeletier, 1841;Anthophora nigrocincta Lepeletier, 1841;<i>Anthophora nigrocincta</i> Lepeletier, 1841;Anthophora canescens Brullé, 1832;Anthophore laineuse;;3;P;;;;;;;;;;;;;;;;Arthropodes;Insectes;https://inpn.mnhn.fr/espece/cd_nom/883852
Animalia;Arthropoda;Insecta;Hymenoptera;Apidae;Anthophorinae;;239521;0;0;883852;ES;Anthophora subterranea;Germar, 1826;Anthophora subterranea Germar, 1826;<i>Anthophora subterranea</i> Germar, 1826;Anthophora canescens Brullé, 1832;Anthophore laineuse;;3;P;;;;;;;;;;;;;;;;Arthropodes;Insectes;https://inpn.mnhn.fr/espece/cd_nom/883852
Animalia;Arthropoda;Insecta;Hymenoptera;Apidae;Anthophorinae;;239493;208070;208070;239493;ES;Anthophora crassipes;Lepeletier, 1841;Anthophora crassipes Lepeletier, 1841;<i>Anthophora crassipes</i> Lepeletier, 1841;Anthophora crassipes Lepeletier, 1841;Anthophore grosses-cuisses;;3;P;;;;;;;;;;;;;;;;Arthropodes;Insectes;https://inpn.mnhn.fr/espece/cd_nom/239493
Animalia;Arthropoda;Insecta;Hymenoptera;Apidae;Anthophorinae;;239495;208070;208070;239495;ES;Anthophora dispar;Lepeletier, 1841;Anthophora dispar Lepeletier, 1841;<i>Anthophora dispar</i> Lepeletier, 1841;Anthophora dispar Lepeletier, 1841;Anthophore à tarses gonflés;;3;P;;;;;;;;;;;;;;;;Arthropodes;Insectes;https://inpn.mnhn.fr/espece/cd_nom/239495
Animalia;Arthropoda;Insecta;Hymenoptera;Apidae;Anthophorinae;;239496;208070;208070;239496;ES;Anthophora dufourii;Lepeletier, 1841;Anthophora dufourii Lepeletier, 1841;<i>Anthophora dufourii</i> Lepeletier, 1841;Anthophora dufourii Lepeletier, 1841;Anthophore de Dufour;;3;P;;;;;;;;;;;;;;;;Arthropodes;Insectes;https://inpn.mnhn.fr/espece/cd_nom/239496
Animalia;Arthropoda;Insecta;Hymenoptera;Apidae;Anthophorinae;;239497;208070;208070;239497;ES;Anthophora femorata;(Olivier, 1789);Anthophora femorata (Olivier, 1789);<i>Anthophora femorata</i> (Olivier, 1789);Anthophora femorata (Olivier, 1789);Anthophore cuissarde;;3;P;;;;;;;;;;;;;;;;Arthropodes;Insectes;https://inpn.mnhn.fr/espece/cd_nom/239497
Animalia;Arthropoda;Insecta;Hymenoptera;Apidae;Anthophorinae;;790701;0;0;239497;ES;Apis femorata;Olivier, 1789;Apis femorata Olivier, 1789;<i>Apis femorata</i> Olivier, 1789;Anthophora femorata (Olivier, 1789);Anthophore cuissarde;;3;P;;;;;;;;;;;;;;;;Arthropodes;Insectes;https://inpn.mnhn.fr/espece/cd_nom/239497
Animalia;Arthropoda;Insecta;Hymenoptera;Apidae;Anthophorinae;;239498;208070;208070;239498;ES;Anthophora fulvitarsis;Brullé, 1832;Anthophora fulvitarsis Brullé, 1832;<i>Anthophora fulvitarsis</i> Brullé, 1832;Anthophora fulvitarsis Brullé, 1832;Anthophore à pattes rousses;;3;P;;;;;;;;;;;;;;;;Arthropodes;Insectes;https://inpn.mnhn.fr/espece/cd_nom/239498
Animalia;Arthropoda;Insecta;Hymenoptera;Apidae;Anthophorinae;;239499;208070;208070;239499;ES;Anthophora fulvodimidiata;Dours, 1869;Anthophora fulvodimidiata Dours, 1869;<i>Anthophora fulvodimidiata</i> Dours, 1869;Anthophora fulvodimidiata Dours, 1869;Héliophile à pattes noires;;3;P;;;;;;;;;;;;;;;;Arthropodes;Insectes;https://inpn.mnhn.fr/espece/cd_nom/239499
Animalia;Arthropoda;Insecta;Hymenoptera;Apidae;Anthophorinae;;407147;0;0;239499;ES;Anthophora nigripes;Pérez, 1880;Anthophora nigripes Pérez, 1880;<i>Anthophora nigripes</i> Pérez, 1880;Anthophora fulvodimidiata Dours, 1869;Héliophile à pattes noires;;3;P;;;;;;;;;;;;;;;;Arthropodes;Insectes;https://inpn.mnhn.fr/espece/cd_nom/239499
Animalia;Arthropoda;Insecta;Hymenoptera;Apidae;Anthophorinae;;239500;208070;208070;239500;ES;Anthophora furcata;(Panzer, 1798);Anthophora furcata (Panzer, 1798);<i>Anthophora furcata</i> (Panzer, 1798);Anthophora furcata (Panzer, 1798);Anthophore fourchue;Fork Tailed Flower Bee;3;P;;;;;;;;;;;;;;;;Arthropodes;Insectes;https://inpn.mnhn.fr/espece/cd_nom/239500
Animalia;Arthropoda;Insecta;Hymenoptera;Apidae;Anthophorinae;;998628;0;0;239500;ES;Apis furcata;Panzer, 1798;Apis furcata Panzer, 1798;<i>Apis furcata</i> Panzer, 1798;Anthophora furcata (Panzer, 1798);Anthophore fourchue;Fork Tailed Flower Bee;3;P;;;;;;;;;;;;;;;;Arthropodes;Insectes;https://inpn.mnhn.fr/espece/cd_nom/239500
Animalia;Arthropoda;Insecta;Hymenoptera;Apidae;Anthophorinae;;239288;0;0;814738;ES;Amegilla gallica;(Dalla Torre & Friese, 1895);Amegilla gallica (Dalla Torre & Friese, 1895);<i>Amegilla gallica</i> (Dalla Torre & Friese, 1895);Anthophora gallica Dalla Torre & Friese, 1895;Anthophore gauloise;;3;P;;;;;;;;;;;;;;;;Arthropodes;Insectes;https://inpn.mnhn.fr/espece/cd_nom/814738
Animalia;Arthropoda;Insecta;Hymenoptera;Apidae;Anthophorinae;;998629;0;0;814738;ES;Anthophora dubia;Smith, 1854 non Eversmann, 1852;Anthophora dubia Smith, 1854 non Eversmann, 1852;<i>Anthophora dubia</i> Smith, 1854 non Eversmann, 1852;Anthophora gallica Dalla Torre & Friese, 1895;Anthophore gauloise;;3;P;;;;;;;;;;;;;;;;Arthropodes;Insectes;https://inpn.mnhn.fr/espece/cd_nom/814738
Animalia;Arthropoda;Insecta;Hymenoptera;Apidae;Anthophorinae;;814738;208070;208070;814738;ES;Anthophora gallica;Dalla Torre & Friese, 1895;Anthophora gallica Dalla Torre & Friese, 1895;<i>Anthophora gallica</i> Dalla Torre & Friese, 1895;Anthophora gallica Dalla Torre & Friese, 1895;Anthophore gauloise;;3;P;;;;;;;;;;;;;;;;Arthropodes;Insectes;https://inpn.mnhn.fr/espece/cd_nom/814738
Animalia;Arthropoda;Insecta;Hymenoptera;Apidae;Anthophorinae;;814739;0;0;814738;SSES;Anthophora quadricolor gallica;Dalla Torre & Friese, 1895;Anthophora quadricolor gallica Dalla Torre & Friese, 1895;<i>Anthophora quadricolor gallica</i> Dalla Torre & Friese, 1895;Anthophora gallica Dalla Torre & Friese, 1895;Anthophore gauloise;;3;P;;;;;;;;;;;;;;;;Arthropodes;Insectes;https://inpn.mnhn.fr/espece/cd_nom/814738
Animalia;Arthropoda;Insecta;Hymenoptera;Apidae;Anthophorinae;;239501;208070;208070;239501;ES;Anthophora larvata;Giraud, 1863;Anthophora larvata Giraud, 1863;<i>Anthophora larvata</i> Giraud, 1863;Anthophora larvata Giraud, 1863;Anthophore à pattes oranges;;3;P;;;;;;;;;;;;;;;;Arthropodes;Insectes;https://inpn.mnhn.fr/espece/cd_nom/239501
Animalia;Arthropoda;Insecta;Hymenoptera;Apidae;Anthophorinae;;239502;208070;208070;239502;ES;Anthophora leucophaea;Pérez, 1880;Anthophora leucophaea Pérez, 1880;<i>Anthophora leucophaea</i> Pérez, 1880;Anthophora leucophaea Pérez, 1880;Anthophore à lignes blanches;;3;P;;;;;;;;;;;;;;;;Arthropodes;Insectes;https://inpn.mnhn.fr/espece/cd_nom/239502
Animalia;Arthropoda;Insecta;Hymenoptera;Apidae;Anthophorinae;;239504;208070;208070;239504;ES;Anthophora mucida;Gribodo, 1873;Anthophora mucida Gribodo, 1873;<i>Anthophora mucida</i> Gribodo, 1873;Anthophora mucida Gribodo, 1873;Petite anthophore biciliée;;3;P;;;;;;;;;;;;;;;;Arthropodes;Insectes;https://inpn.mnhn.fr/espece/cd_nom/239504
Animalia;Arthropoda;Insecta;Hymenoptera;Apidae;Anthophorinae;;239505;208070;208070;239505;ES;Anthophora nigrovittata;Dours, 1869;Anthophora nigrovittata Dours, 1869;<i>Anthophora nigrovittata</i> Dours, 1869;Anthophora nigrovittata Dours, 1869;Anthophore à bandelettes;;3;P;;;;;;;;;;;;;;;;Arthropodes;Insectes;https://inpn.mnhn.fr/espece/cd_nom/239505
Animalia;Arthropoda;Insecta;Hymenoptera;Apidae;Anthophorinae;;239507;208070;208070;239507;ES;Anthophora plagiata;(Illiger, 1806);Anthophora plagiata (Illiger, 1806);<i>Anthophora plagiata</i> (Illiger, 1806);Anthophora plagiata (Illiger, 1806);Anthophore des murailles;;3;P;;;;;;;;;;;;;;;;Arthropodes;Insectes;https://inpn.mnhn.fr/espece/cd_nom/239507
Animalia;Arthropoda;Insecta;Hymenoptera;Apidae;Anthophorinae;;407148;0;0;239507;ES;Apis parietina;Fabricius, 1793 non Geoffroy in Fourcroy, 1785;Apis parietina Fabricius, 1793 non Geoffroy in Fourcroy, 1785;<i>Apis parietina</i> Fabricius, 1793 non Geoffroy <i>in</i> Fourcroy, 1785;Anthophora plagiata (Illiger, 1806);Anthophore des murailles;;3;P;;;;;;;;;;;;;;;;Arthropodes;Insectes;https://inpn.mnhn.fr/espece/cd_nom/239507
Animalia;Arthropoda;Insecta;Hymenoptera;Apidae;Anthophorinae;;998680;0;0;239507;ES;Megilla plagiata;Illiger, 1806;Megilla plagiata Illiger, 1806;<i>Megilla plagiata</i> Illiger, 1806;Anthophora plagiata (Illiger, 1806);Anthophore des murailles;;3;P;;;;;;;;;;;;;;;;Arthropodes;Insectes;https://inpn.mnhn.fr/espece/cd_nom/239507
Animalia;Arthropoda;Insecta;Hymenoptera;Apidae;Anthophorinae;;820951;0;0;239508;ES;Anthophora pilipes;(Fabricius, 1775);Anthophora pilipes (Fabricius, 1775);<i>Anthophora pilipes</i> (Fabricius, 1775);Anthophora plumipes (Pallas, 1772);Anthophore commune, Anthophore plumeuse, Anthophore à pattes plumeuses;Hairy Footed Flower Bee;3;P;;;;;;;;;;;;;;;;Arthropodes;Insectes;https://inpn.mnhn.fr/espece/cd_nom/239508
